ident,classification,source,start,end,duration,path_relative,fold,frames,classification_original,path_audio,target
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",17621.804,17622.804,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17621.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17621.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",17663.132,17664.132,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17663.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17663.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",17706.94,17707.94,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17706.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17706.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",17892.748,17893.748,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17892.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17892.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",17999.596,18000.596,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17999.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s17999.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18051.1,18052.1,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18051.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18051.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18058.332,18059.332,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18058.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18058.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18060.62,18061.62,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18060.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18060.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18064.204,18065.204,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18064.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18064.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18091.308,18092.308,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18091.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18091.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18132.78,18133.78,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18132.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18132.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18147.644,18148.644,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18147.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18147.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18187.004,18188.004,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18187.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18187.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18204.796,18205.796,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18204.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18204.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18233.852,18234.852,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18233.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18233.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18362.508,18363.508,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18362.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18362.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18410.332,18411.332,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18410.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18410.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18412.396,18413.396,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18412.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18412.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18424.14,18425.14,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18424.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18424.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18452.588,18453.588,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18452.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18452.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",18695.26,18696.26,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18695.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s18695.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",19365.18,19366.18,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s19365.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s19365.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",20701.724,20702.724,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20701.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20701.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",20733.388,20734.388,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20733.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20733.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",20901.532,20902.532,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20901.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20901.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",20921.916,20922.916,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20921.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s20921.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",21213.084,21214.084,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21213.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21213.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",21334.316,21335.316,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21334.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21334.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",21510.908,21511.908,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21510.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s21510.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",22104.796,22105.796,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s22104.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s22104.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",22786.188,22787.188,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s22786.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s22786.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",23553.756,23554.756,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s23553.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s23553.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",23755.836,23756.836,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s23755.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s23755.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",24332.268,24333.268,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s24332.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s24332.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",26701.26,26702.26,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s26701.wav,5,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s26701.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35677.088,35678.24,1.15199999999459,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35677.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35677.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35680.704,35681.76,1.05600000000413,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35680.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35680.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35684.572,35685.572,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35684.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35684.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35686.624,35687.744,1.11999999999534,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35686.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35686.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35688.748,35689.748,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35688.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35688.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35690.604,35691.604,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35690.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35690.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35692.384,35693.408,1.02400000000489,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35692.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35692.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35694.848,35696.384,1.53600000000006,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35694.wav,4,2,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35694.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35698.972,35699.972,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35698.wav,2,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35698.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35700.668,35701.668,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35700.wav,1,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35700.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35702.028,35703.028,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35702.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35702.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35703.116,35704.116,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35703.wav,4,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35703.wav,3
Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01,ambient_scraping,"manual relabeling of unclassified audio (from ""other"" and ""none"" categories",35705.1,35706.1,1.0,Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35705.wav,3,1,ambient_scraping,./training/audio/Bee Audio 2022 Original/7-13-22_SouthCharleston/1/220713_0941_01_s35705.wav,3
